level_equivalent_diameter,level_major_axis_length,level_minor_axis_length,level_solidity,nodes,distmap-skew,distmap-kurt
9.090283203125000000e+01,1.314117736816406250e+02,8.941447448730468750e+01,6.737257242202758789e-01,5.800000000000000000e+01,1.697686076164245605e+00,2.877456188201904297e+00
3.411364746093750000e+01,5.776986312866210938e+01,2.370683479309082031e+01,7.798634767532348633e-01,7.000000000000000000e+00,8.977691531181335449e-01,1.174098029732704163e-01
9.087481689453125000e+01,1.178526153564453125e+02,9.665074920654296875e+01,6.982452273368835449e-01,4.700000000000000000e+01,1.564330816268920898e+00,1.973256230354309082e+00
8.976821899414062500e+01,1.283369598388671875e+02,1.037795791625976562e+02,5.685921907424926758e-01,6.000000000000000000e+01,1.174997091293334961e+00,1.155086994171142578e+00
3.326327133178710938e+01,4.860129928588867188e+01,3.486165237426757812e+01,6.051532030105590820e-01,7.000000000000000000e+00,7.776154875755310059e-01,-1.082159355282783508e-01
7.097137451171875000e+01,1.052239227294921875e+02,6.371565246582031250e+01,6.640926599502563477e-01,1.800000000000000000e+01,7.019720077514648438e-01,-3.560562729835510254e-01
6.059721755981445312e+01,1.301584625244140625e+02,6.901676940917968750e+01,4.296141862869262695e-01,2.800000000000000000e+01,1.516065597534179688e+00,2.268731832504272461e+00
9.343088531494140625e+01,9.355176544189453125e+01,9.332297515869140625e+01,9.888936877250671387e-01,1.000000000000000000e+00,5.778875946998596191e-01,-5.933792591094970703e-01
7.823338317871093750e+01,9.874465179443359375e+01,7.475894927978515625e+01,7.329978942871093750e-01,1.600000000000000000e+01,9.920236468315124512e-01,3.352580964565277100e-02
3.887589645385742188e+01,7.245834350585937500e+01,4.376504898071289062e+01,5.368611216545104980e-01,1.400000000000000000e+01,6.061821579933166504e-01,-6.893699169158935547e-01
9.758359527587890625e+01,1.328878173828125000e+02,7.961253356933593750e+01,9.239036440849304199e-01,2.500000000000000000e+01,1.005140066146850586e+00,3.297474086284637451e-01
5.689090347290039062e+01,7.792677307128906250e+01,5.937171936035156250e+01,6.375721096992492676e-01,2.000000000000000000e+01,6.914720535278320312e-01,-4.375740885734558105e-01
6.401004028320312500e+01,1.070428314208984375e+02,5.869871520996093750e+01,6.537992954254150391e-01,3.300000000000000000e+01,1.002724051475524902e+00,7.653571367263793945e-01
6.662216949462890625e+01,8.516016387939453125e+01,6.476897430419921875e+01,7.508076429367065430e-01,2.700000000000000000e+01,1.319688320159912109e+00,1.711722373962402344e+00
7.825778961181640625e+01,1.067537307739257812e+02,6.989791870117187500e+01,7.978105545043945312e-01,6.000000000000000000e+00,7.433364391326904297e-01,-4.528720676898956299e-01
5.560058975219726562e+01,6.151621246337890625e+01,5.614544677734375000e+01,8.381083607673645020e-01,4.000000000000000000e+00,7.588233947753906250e-01,-4.161466360092163086e-01
4.121287918090820312e+01,7.842649841308593750e+01,3.436708068847656250e+01,5.256107449531555176e-01,1.000000000000000000e+01,8.895440101623535156e-01,-6.167047843337059021e-02
8.690717315673828125e+01,1.132643661499023438e+02,9.352215576171875000e+01,6.787961721420288086e-01,3.200000000000000000e+01,1.132670164108276367e+00,5.797877311706542969e-01
1.122723102569580078e+01,1.756077957153320312e+01,1.134536361694335938e+01,6.875000000000000000e-01,1.000000000000000000e+00,8.259797096252441406e-01,5.933276843279600143e-03
6.135934448242187500e+01,7.367066192626953125e+01,5.618411636352539062e+01,7.910647392272949219e-01,2.400000000000000000e+01,1.191945552825927734e+00,3.855065703392028809e-01
5.867571640014648438e+01,1.273634109497070312e+02,5.359790420532226562e+01,5.253545641899108887e-01,1.900000000000000000e+01,7.581522464752197266e-01,-3.529580235481262207e-01
1.080419387817382812e+02,1.277306137084960938e+02,9.834418487548828125e+01,8.698292374610900879e-01,1.800000000000000000e+01,8.452925682067871094e-01,1.494250744581222534e-01
5.391480255126953125e+01,6.433030700683593750e+01,5.122582244873046875e+01,7.886010408401489258e-01,1.300000000000000000e+01,1.070235967636108398e+00,3.779481351375579834e-01
4.021211624145507812e+01,6.324019622802734375e+01,3.949656677246093750e+01,6.430379748344421387e-01,1.200000000000000000e+01,7.849014401435852051e-01,4.854213818907737732e-02
6.808718872070312500e+01,8.647524261474609375e+01,6.428247833251953125e+01,7.743513584136962891e-01,1.400000000000000000e+01,8.019323945045471191e-01,-3.986529409885406494e-01
5.880577087402343750e+01,8.360310363769531250e+01,4.394716644287109375e+01,8.815319538116455078e-01,5.000000000000000000e+00,1.745458394289016724e-01,-1.241253733634948730e+00
6.578556823730468750e+01,8.456250000000000000e+01,5.719563674926757812e+01,7.851697802543640137e-01,1.400000000000000000e+01,3.162219226360321045e-01,-1.063577413558959961e+00
5.297376632690429688e+01,6.268795394897460938e+01,4.723647689819335938e+01,9.073693156242370605e-01,1.000000000000000000e+00,2.103524841368198395e-02,-1.223524093627929688e+00
1.101832046508789062e+02,1.151994400024414062e+02,1.108975753784179688e+02,9.271684288978576660e-01,3.800000000000000000e+01,7.495986819267272949e-01,-2.414617836475372314e-01
6.585327911376953125e+01,9.081581878662109375e+01,6.927150726318359375e+01,6.774065494537353516e-01,4.600000000000000000e+01,8.833661675453186035e-01,2.111126929521560669e-01
7.227794647216796875e+01,8.598242187500000000e+01,7.459498596191406250e+01,7.285156250000000000e-01,2.400000000000000000e+01,1.257592439651489258e+00,1.353859543800354004e+00
1.052723922729492188e+02,1.171729812622070312e+02,1.001184234619140625e+02,9.132305383682250977e-01,7.000000000000000000e+00,3.422383368015289307e-01,-8.003284335136413574e-01
8.146240997314453125e+01,9.529899597167968750e+01,7.855076599121093750e+01,9.042331576347351074e-01,2.100000000000000000e+01,1.079322457313537598e+00,6.967175006866455078e-01
5.831657409667968750e+01,6.974421691894531250e+01,5.410945510864257812e+01,8.113608956336975098e-01,1.400000000000000000e+01,1.109744191169738770e+00,7.689536809921264648e-01
7.836347198486328125e+01,9.037686157226562500e+01,8.401954650878906250e+01,6.843075752258300781e-01,1.800000000000000000e+01,1.286914229393005371e+00,9.766336679458618164e-01
4.813830184936523438e+01,5.485209274291992188e+01,5.232621002197265625e+01,7.078957557678222656e-01,7.000000000000000000e+00,9.927774071693420410e-01,-1.067108884453773499e-01
3.819859313964843750e+01,5.814635086059570312e+01,3.440219879150390625e+01,6.682215929031372070e-01,9.000000000000000000e+00,1.030702233314514160e+00,5.320572853088378906e-01
3.637163543701171875e+01,5.071412658691406250e+01,2.994258308410644531e+01,8.502454757690429688e-01,3.000000000000000000e+00,7.442153692245483398e-01,-3.865087330341339111e-01
5.656545639038085938e+01,1.331778106689453125e+02,1.028609848022460938e+02,2.829636335372924805e-01,5.000000000000000000e+00,5.787764787673950195e-01,-6.305586099624633789e-01
6.609451293945312500e+01,8.762054443359375000e+01,5.831031799316406250e+01,8.130331635475158691e-01,2.500000000000000000e+01,1.154068350791931152e+00,8.443880081176757812e-01
1.843786811828613281e+01,2.412270736694335938e+01,1.511222171783447266e+01,8.291925191879272461e-01,3.000000000000000000e+00,7.352711558341979980e-01,-5.025002956390380859e-01
4.271477890014648438e+01,5.024564361572265625e+01,3.877271270751953125e+01,8.737804889678955078e-01,4.000000000000000000e+00,5.707829594612121582e-01,-5.546115040779113770e-01
5.274493789672851562e+01,9.602041625976562500e+01,4.014714050292968750e+01,7.073486447334289551e-01,1.200000000000000000e+01,6.616713404655456543e-01,-1.918235719203948975e-01
6.537786102294921875e+01,1.009646606445312500e+02,5.913024520874023438e+01,6.281811594963073730e-01,2.800000000000000000e+01,1.001282811164855957e+00,-8.022153377532958984e-02
6.268346786499023438e+01,7.950112915039062500e+01,6.302801895141601562e+01,7.790961861610412598e-01,1.500000000000000000e+01,7.842527627944946289e-01,-1.552651673555374146e-01
5.367812347412109375e+01,6.130522155761718750e+01,4.860172653198242188e+01,8.881475925445556641e-01,1.000000000000000000e+01,2.990942895412445068e-01,-8.905993103981018066e-01
8.235622406005859375e+01,9.669196319580078125e+01,8.127117919921875000e+01,8.504150509834289551e-01,2.200000000000000000e+01,9.907597899436950684e-01,4.395788311958312988e-01
1.008306427001953125e+02,1.247348480224609375e+02,1.136864471435546875e+02,6.903856396675109863e-01,6.200000000000000000e+01,1.441065907478332520e+00,1.746681809425354004e+00
8.197657012939453125e+01,1.002117614746093750e+02,7.908936309814453125e+01,8.185483813285827637e-01,1.900000000000000000e+01,1.017051339149475098e+00,8.939906954765319824e-02
8.431189727783203125e+01,1.090695037841796875e+02,9.781061553955078125e+01,6.851988434791564941e-01,3.600000000000000000e+01,9.712772965431213379e-01,2.647576928138732910e-01
8.296464538574218750e+01,9.505646514892578125e+01,7.577486419677734375e+01,7.987588644027709961e-01,7.000000000000000000e+00,6.565856337547302246e-01,-5.851612687110900879e-01
8.044006347656250000e+01,9.157946777343750000e+01,8.040031433105468750e+01,8.625254631042480469e-01,1.500000000000000000e+01,5.090852975845336914e-01,-7.505334615707397461e-01
9.527957916259765625e+01,1.208335037231445312e+02,8.645495605468750000e+01,7.690648436546325684e-01,4.500000000000000000e+01,9.807665944099426270e-01,1.622187197208404541e-01
5.542857742309570312e+01,6.071490859985351562e+01,5.921653366088867188e+01,8.349481225013732910e-01,2.100000000000000000e+01,1.231581926345825195e+00,6.461848616600036621e-01
4.365821456909179688e+01,8.607823181152343750e+01,4.600573730468750000e+01,5.026863813400268555e-01,2.100000000000000000e+01,9.809752702713012695e-01,4.570611119270324707e-01
7.266446685791015625e+01,1.333625030517578125e+02,6.795480346679687500e+01,5.643712282180786133e-01,3.300000000000000000e+01,1.310459613800048828e+00,1.534502983093261719e+00
1.575695800781250000e+01,2.407048797607421875e+01,1.288138675689697266e+01,7.894737124443054199e-01,2.000000000000000000e+00,3.543672561645507812e-01,-8.248594403266906738e-01
3.264508438110351562e+01,4.564603424072265625e+01,2.914608764648437500e+01,7.994269132614135742e-01,9.000000000000000000e+00,7.718971371650695801e-01,-8.901788853108882904e-03
3.872823333740234375e+01,7.112940979003906250e+01,2.864145660400390625e+01,6.674221158027648926e-01,1.200000000000000000e+01,5.277646780014038086e-01,-7.520252466201782227e-01
5.579489898681640625e+01,7.336618804931640625e+01,5.938816452026367188e+01,7.064432501792907715e-01,1.900000000000000000e+01,5.284918546676635742e-01,-6.274785399436950684e-01
5.473511505126953125e+01,7.278307342529296875e+01,4.237119674682617188e+01,9.415766596794128418e-01,4.000000000000000000e+00,2.781038880348205566e-01,-1.058310031890869141e+00
1.046598281860351562e+02,1.185822906494140625e+02,1.017879943847656250e+02,8.650578260421752930e-01,1.000000000000000000e+00,9.482818841934204102e-02,-1.223776340484619141e+00
7.731661987304687500e+01,1.170787887573242188e+02,8.012397003173828125e+01,6.158992648124694824e-01,9.000000000000000000e+00,5.034808516502380371e-01,-8.235855102539062500e-01
6.459416198730468750e+01,1.279080963134765625e+02,5.248218917846679688e+01,5.995243191719055176e-01,2.300000000000000000e+01,1.062615871429443359e+00,4.063898921012878418e-01
6.431761169433593750e+01,6.580780029296875000e+01,6.580780029296875000e+01,1.000000000000000000e+00,1.000000000000000000e+00,5.688242316246032715e-01,-5.977600216865539551e-01
4.583498001098632812e+01,5.904636764526367188e+01,4.772089767456054688e+01,7.275132536888122559e-01,6.000000000000000000e+00,1.315571904182434082e+00,1.104727029800415039e+00
9.914979553222656250e+01,1.150732116699218750e+02,9.287928009033203125e+01,7.533417940139770508e-01,1.600000000000000000e+01,6.312766671180725098e-01,-6.084968447685241699e-01
8.965467834472656250e+01,1.241462478637695312e+02,7.054398345947265625e+01,8.316427469253540039e-01,6.000000000000000000e+00,1.232800960540771484e+00,1.283077120780944824e+00
1.046598281860351562e+02,1.185822906494140625e+02,1.017879943847656250e+02,8.650578260421752930e-01,1.000000000000000000e+00,9.482818841934204102e-02,-1.223776340484619141e+00
9.659347534179687500e+01,1.358140869140625000e+02,9.419020843505859375e+01,6.758900284767150879e-01,5.300000000000000000e+01,1.458325386047363281e+00,1.855907559394836426e+00
7.386360168457031250e+01,9.557946777343750000e+01,6.199290466308593750e+01,9.278908371925354004e-01,3.100000000000000000e+01,1.330132365226745605e+00,1.881817340850830078e+00
3.472402572631835938e+01,4.095830154418945312e+01,3.532965850830078125e+01,7.369650006294250488e-01,5.000000000000000000e+00,9.988526254892349243e-02,-9.007528424263000488e-01
5.666665649414062500e+01,1.121553039550781250e+02,4.385694122314453125e+01,5.681459903717041016e-01,1.100000000000000000e+01,7.094258069992065430e-01,-6.256908178329467773e-01
4.321854400634765625e+01,7.354102325439453125e+01,4.435581207275390625e+01,5.517111420631408691e-01,1.000000000000000000e+01,8.601807951927185059e-01,-1.148943975567817688e-01
7.618857574462890625e+01,7.694627380371093750e+01,7.582615661621093750e+01,9.549643993377685547e-01,1.000000000000000000e+00,6.114498972892761230e-01,-5.904601812362670898e-01
3.867889022827148438e+01,4.467935943603515625e+01,3.511250686645507812e+01,9.129759073257446289e-01,1.000000000000000000e+00,6.580378413200378418e-01,-4.808265268802642822e-01
4.884722137451171875e+01,7.939913177490234375e+01,3.140162277221679688e+01,9.852786660194396973e-01,1.000000000000000000e+00,6.480911374092102051e-01,-7.869375944137573242e-01
6.328990173339843750e+01,8.410338592529296875e+01,5.478623580932617188e+01,7.853220105171203613e-01,2.000000000000000000e+00,8.918073773384094238e-01,3.799616694450378418e-01
8.561565399169921875e+01,1.070040817260742188e+02,8.505928802490234375e+01,6.369771957397460938e-01,1.100000000000000000e+01,9.510841369628906250e-01,1.133390795439481735e-02
7.917169952392578125e+01,1.607493438720703125e+02,5.833501434326171875e+01,6.394336819648742676e-01,1.700000000000000000e+01,1.273251652717590332e+00,1.222322702407836914e+00
8.191442108154296875e+01,1.202888641357421875e+02,6.370632934570312500e+01,8.097726106643676758e-01,3.400000000000000000e+01,9.069831371307373047e-01,2.762748301029205322e-01
7.709398651123046875e+01,1.145989151000976562e+02,6.875395202636718750e+01,7.078089714050292969e-01,4.600000000000000000e+01,7.319562435150146484e-01,-1.108060628175735474e-01
6.842296600341796875e+01,7.554824829101562500e+01,6.537290191650390625e+01,8.950827717781066895e-01,5.000000000000000000e+00,6.054300665855407715e-01,-4.377124905586242676e-01
8.450798797607421875e+01,9.121403503417968750e+01,8.197560882568359375e+01,1.000000000000000000e+00,1.000000000000000000e+00,5.515058636665344238e-01,-6.396389603614807129e-01
8.238713836669921875e+01,1.250259628295898438e+02,1.059642715454101562e+02,4.864494800567626953e-01,1.300000000000000000e+01,9.461157917976379395e-01,2.666322886943817139e-01
9.028443908691406250e+01,1.195976715087890625e+02,9.519934844970703125e+01,6.908384561538696289e-01,4.400000000000000000e+01,1.052438855171203613e+00,6.643394827842712402e-01
6.814326477050781250e+01,9.973664093017578125e+01,6.294958114624023438e+01,6.733751893043518066e-01,1.000000000000000000e+01,7.285648584365844727e-01,-3.757621645927429199e-01
3.796455001831054688e+01,4.416246795654296875e+01,3.718241119384765625e+01,8.492122888565063477e-01,1.400000000000000000e+01,8.590082526206970215e-01,3.486223816871643066e-01
3.075738906860351562e+01,5.724264907836914062e+01,3.295090103149414062e+01,5.225034952163696289e-01,5.000000000000000000e+00,9.280858039855957031e-01,2.118091732263565063e-01
6.759923553466796875e+01,1.228989410400390625e+02,6.466752624511718750e+01,5.726823210716247559e-01,4.100000000000000000e+01,1.941704511642456055e+00,4.710060596466064453e+00
4.041740036010742188e+01,4.506246185302734375e+01,3.948880386352539062e+01,8.978306651115417480e-01,2.000000000000000000e+00,-2.072724886238574982e-02,-1.151115417480468750e+00
5.948388671875000000e+01,1.168838958740234375e+02,7.080498504638671875e+01,4.279334843158721924e-01,3.000000000000000000e+01,1.500398278236389160e+00,1.891032338142395020e+00
